year,feed,entry_time,month,hour_utc,session,technique,direction,direction_text,net_r,gross_r,target_r,reason,h1_bias,h4_bias,h1_align_trade,h4_align_trade,both_align_trade,both_oppose_trade,htf_state,router_mode,h4_adx,h4_adx_band,m15_adx,m15_adx_band,range_atr,range_atr_band,atr
2024,secondary,2024-03-13 23:30:00+00:00,2024-03,23,OTHER,V1 Legacy M15,1,LONG,-1.0715227099952473,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,41.940962851687026,30+,37.14137902728514,25+,0.6675781404909205,0.6-1.0 ATR,1.7226447815598176
2024,secondary,2024-03-14 08:30:00+00:00,2024-03,8,LONDON,Structural Frequency M15,1,LONG,-1.093099197559724,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,38.556068942713594,30+,40.73349072131023,25+,1.2951439448139672,1.0-1.5 ATR,1.40524920591829
2024,secondary,2024-03-18 11:00:00+00:00,2024-03,11,LONDON,Structural Portfolio MTF,1,LONG,0.6164209816587892,0.6628696343275639,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,24.07477979107019,22-30,38.74801631806254,25+,0.9520346685010277,0.6-1.0 ATR,1.7646416202941277
2024,secondary,2024-03-19 13:45:00+00:00,2024-03,13,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0298762211509578,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,17.592313694171786,<18,20.81928751000681,20-25,1.5724737977162762,1.5+ ATR,2.7218259574284156
2024,secondary,2024-03-20 01:15:00+00:00,2024-03,1,ASIA,Structural Portfolio MTF,1,LONG,-1.0729133222840905,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.683333863727658,<18,12.31884818978751,<15,1.2807650701692692,1.0-1.5 ATR,1.2961003064991963
2024,secondary,2024-03-20 12:00:00+00:00,2024-03,12,OTHER,Outcome First M15,1,LONG,-1.1205050652223583,-1.0,2.0,stop,-1,0,False,False,False,False,NEUTRAL_MIX,MIXED,18.457914167307596,18-22,34.226500157009355,25+,0.8409052456813109,0.6-1.0 ATR,1.4746013375087461
2024,secondary,2024-03-20 20:30:00+00:00,2024-03,20,OTHER,M15-0591 MTF,1,LONG,3.964120134943108,4.0,4.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.755779429516984,18-22,44.231507679352134,25+,0.8211180218568591,0.6-1.0 ATR,4.834871351407657
2024,secondary,2024-03-22 14:30:00+00:00,2024-03,14,NEW_YORK,Structural Frequency M15,-1,SHORT,1.9611022729437533,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,20.92750442940446,18-22,27.312841289116026,25+,0.7905080836836175,0.6-1.0 ATR,3.0107219004128414
2024,secondary,2024-03-25 00:30:00+00:00,2024-03,0,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0452118017213832,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,17.702176259187286,<18,19.810836858800837,15-20,1.6042198408504493,1.5+ ATR,2.1817458623030968
2024,secondary,2024-03-25 03:15:00+00:00,2024-03,3,ASIA,Structural Portfolio MTF,-1,SHORT,1.9541903585667868,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.702176259187286,<18,31.123803408251277,25+,0.8421818871702317,0.6-1.0 ATR,2.552892709702159
2024,secondary,2024-03-25 12:15:00+00:00,2024-03,12,OTHER,M15-0591 MTF,1,LONG,-0.3226135905822447,-0.28802071181822403,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,14.762426557293288,<18,16.44269199035731,15-20,1.7196267251288788,1.5+ ATR,2.372607927278025
2024,secondary,2024-03-27 08:00:00+00:00,2024-03,8,LONDON,V1 Legacy M15,1,LONG,-1.0584344627551932,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,22.71818267396434,22-30,11.822924942487658,<15,0.8661594086873673,0.6-1.0 ATR,1.9165063420779824
2024,secondary,2024-03-28 05:45:00+00:00,2024-03,5,ASIA,V1 Legacy M15,1,LONG,-1.060624476290331,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,31.887841614360113,30+,26.201795265402655,25+,1.462221719127292,1.0-1.5 ATR,1.8533441027106783
2024,secondary,2024-03-28 08:45:00+00:00,2024-03,8,LONDON,Outcome First M15,1,LONG,2.9609419051920285,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,33.23246053694957,30+,20.726775028015574,20-25,1.5233820306167412,1.5+ ATR,2.3303412595476853
2024,secondary,2024-03-28 12:15:00+00:00,2024-03,12,OTHER,V1 Legacy M15,1,LONG,-1.0317660588654132,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,35.17895786911639,30+,29.588718032811435,25+,1.5710552732564105,1.5+ ATR,3.392624111150558
2024,secondary,2024-03-28 16:30:00+00:00,2024-03,16,NEW_YORK,V1 Legacy M15,1,LONG,2.9695418730315217,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,37.13191199664023,30+,26.421790363778953,25+,1.157350153337199,1.0-1.5 ATR,4.354775419925605
2024,secondary,2024-04-01 01:45:00+00:00,2024-04,1,ASIA,M15-0591 MTF,1,LONG,-1.023768172624387,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,44.03419751759346,30+,59.030508826561636,25+,0.8721826505968145,0.6-1.0 ATR,4.849901562597612
2024,secondary,2024-04-01 12:45:00+00:00,2024-04,12,NEW_YORK,Outcome First M15,1,LONG,-1.0252657294463041,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,49.69753548313217,30+,34.32030229348226,25+,1.370489618697517,1.0-1.5 ATR,3.2397180828113656
2024,secondary,2024-04-02 03:00:00+00:00,2024-04,3,ASIA,V1 Legacy M15,1,LONG,1.9665352229396744,2.0,2.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,46.64945100908479,30+,16.417355554340727,15-20,1.7274637985500294,1.5+ ATR,2.761273494705792
2024,secondary,2024-04-02 17:00:00+00:00,2024-04,17,OTHER,Structural Portfolio MTF,1,LONG,1.0288736530168383,1.0516865716754435,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,46.40587449306113,30+,15.028007343556636,15-20,0.5764268943272981,<0.6 ATR,4.978948810758897
2024,secondary,2024-04-03 13:00:00+00:00,2024-04,13,NEW_YORK,Outcome First M15,1,LONG,2.976914864976334,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,47.90122610528904,30+,24.345307682263,20-25,0.8301326355507328,0.6-1.0 ATR,3.445232577927411
2024,secondary,2024-04-04 13:30:00+00:00,2024-04,13,NEW_YORK,Structural Frequency M15,1,LONG,1.968694494154925,2.0,2.0,target,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,49.269992145553346,30+,21.066838950220877,20-25,1.2714884867388125,1.0-1.5 ATR,3.1459191661730515
2024,secondary,2024-04-04 20:30:00+00:00,2024-04,20,OTHER,Structural Portfolio MTF,1,LONG,-1.019207782448323,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,47.33507219124401,30+,18.768219815340856,15-20,0.7950790016167754,0.6-1.0 ATR,5.093833432608077
2024,secondary,2024-04-05 09:45:00+00:00,2024-04,9,LONDON,V1 Legacy M15,1,LONG,-1.029491561379297,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,41.779800616029576,30+,23.802031635339628,20-25,1.553587853698616,1.5+ ATR,3.5273190292739605
2024,secondary,2024-04-05 15:15:00+00:00,2024-04,15,NEW_YORK,M15-0591 MTF,1,LONG,-1.0160168029598056,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,40.042177362747985,30+,33.769740231439584,25+,1.3234370258247217,1.0-1.5 ATR,6.6720212807234756
2024,secondary,2024-04-08 08:15:00+00:00,2024-04,8,LONDON,Outcome First M15,1,LONG,-1.032458660350821,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,38.356461599128366,30+,32.93648241977423,25+,0.8152982862564896,0.6-1.0 ATR,4.906179820843652
2024,secondary,2024-04-08 18:00:00+00:00,2024-04,18,OTHER,M15-0591 MTF,1,LONG,1.2057671340145073,1.2434243699094834,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,36.59132515830912,30+,20.81856639020862,20-25,0.46362776230839364,<0.6 ATR,4.551064822982178
2024,secondary,2024-04-09 09:15:00+00:00,2024-04,9,LONDON,V1 Legacy M15,1,LONG,-1.0281054443067268,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,33.675380030225014,30+,50.42884148334619,25+,0.7140602785946039,0.6-1.0 ATR,3.15099448526726
2024,secondary,2024-04-09 14:15:00+00:00,2024-04,14,NEW_YORK,V1 Legacy M15,1,LONG,-1.0170818614862092,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,33.966789618229896,30+,28.399132442884948,25+,1.4885955656779417,1.0-1.5 ATR,4.641959279821804
2024,secondary,2024-04-10 00:00:00+00:00,2024-04,0,ASIA,V1 Legacy M15,1,LONG,-1.064879326948533,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,32.02591641649385,30+,10.922127701876375,<15,0.7272526444984175,0.6-1.0 ATR,2.695074421285657
2024,secondary,2024-04-10 02:15:00+00:00,2024-04,2,ASIA,Structural Portfolio MTF,1,LONG,-1.0467329809007135,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,32.02591641649385,30+,16.2422040207187,15-20,0.6452968999947437,0.6-1.0 ATR,2.7739169365520646
2024,secondary,2024-04-11 08:30:00+00:00,2024-04,8,LONDON,M15-0591 MTF,-1,SHORT,-1.038145818677748,-1.0,3.0,stop,-1,1,True,False,False,False,OPPOSED_HTF,MIXED,22.286919139895943,22-30,17.21604543218678,15-20,0.8444505355307508,0.6-1.0 ATR,3.327607576486188
2024,secondary,2024-04-11 17:30:00+00:00,2024-04,17,OTHER,M15-0591 MTF,1,LONG,3.968249497307956,4.0,4.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,19.846189035474612,18-22,16.289623805301254,15-20,0.9276333131142128,0.6-1.0 ATR,4.452190258384578
2024,secondary,2024-04-12 01:45:00+00:00,2024-04,1,ASIA,M15-0591 MTF,1,LONG,0.7696286185540998,0.7946272354209444,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.570581149296082,18-22,44.79329887689518,25+,1.6223940622383286,1.5+ ATR,4.160518185506296
2024,secondary,2024-04-12 13:45:00+00:00,2024-04,13,NEW_YORK,Outcome First M15,1,LONG,-1.0221627359683572,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,24.116656516128636,22-30,22.693931304894697,20-25,2.4689441803329903,1.5+ ATR,4.4067419938723384
2024,secondary,2024-04-16 12:45:00+00:00,2024-04,12,NEW_YORK,Outcome First M15,1,LONG,-1.0295719439975786,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,19.81815203628854,18-22,20.911689982625152,20-25,1.45945633412984,1.0-1.5 ATR,3.9535269847180334
2024,secondary,2024-04-16 15:45:00+00:00,2024-04,15,NEW_YORK,M15-0591 MTF,1,LONG,-0.14274454709947335,-0.1217199034565556,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,19.81815203628854,18-22,19.357072547370006,15-20,1.1456329322515082,1.0-1.5 ATR,6.703717904570324
2024,secondary,2024-04-17 07:15:00+00:00,2024-04,7,LONDON,Structural Frequency M15,1,LONG,1.9643342738985445,2.0,2.0,target,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,19.904770699994685,18-22,21.794794363678076,20-25,0.7715479678883933,0.6-1.0 ATR,2.903254357769573
2024,secondary,2024-04-18 07:45:00+00:00,2024-04,7,LONDON,Outcome First M15,-1,SHORT,-1.042336157728785,-1.0,3.0,stop,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,15.889327046769528,<18,22.824863156461443,20-25,1.0182522519081239,1.0-1.5 ATR,2.6123192902502113
2024,secondary,2024-04-18 11:30:00+00:00,2024-04,11,LONDON,Outcome First M15,-1,SHORT,-1.086277479880772,-1.0,3.0,stop,1,1,False,False,False,True,ALIGNED_WEAK,MIXED,14.940422401793759,<18,18.693395971997173,15-20,0.9829902964192696,0.6-1.0 ATR,2.5025679388297144
2024,secondary,2024-04-18 13:30:00+00:00,2024-04,13,NEW_YORK,Outcome First M15,1,LONG,-1.0226771643761152,-1.0,3.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,14.325744286084985,<18,27.44027426488852,25+,2.459859073350241,1.5+ ATR,3.630289270123897
2024,secondary,2024-04-18 22:30:00+00:00,2024-04,22,OTHER,Structural Portfolio MTF,1,LONG,-1.0650727960516357,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,12.460110833261247,<18,12.775451219972002,<15,0.3398080042147339,<0.6 ATR,3.1782653339661944
2024,secondary,2024-04-19 07:15:00+00:00,2024-04,7,LONDON,Structural Portfolio MTF,1,LONG,-1.0170372020045402,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,12.7851417914962,<18,21.60155339664921,20-25,0.9693483068996865,0.6-1.0 ATR,6.096879684973658
2024,secondary,2024-04-23 06:45:00+00:00,2024-04,6,OTHER,V1 Legacy M15,-1,SHORT,-1.014977373360671,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,19.18044828431314,18-22,35.80003341106975,25+,1.105365676507643,1.0-1.5 ATR,5.147617771141016
2024,secondary,2024-04-23 14:45:00+00:00,2024-04,14,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-0.17094567686659223,-0.15451255759333937,3.0,time_exit,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,22.53592749294866,22-30,30.596756216530487,25+,1.282082615776531,1.0-1.5 ATR,5.8888560745574905
2024,secondary,2024-04-24 08:45:00+00:00,2024-04,8,LONDON,M15-0591 MTF,-1,SHORT,-1.0407218581023256,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,22.447635766958292,22-30,19.42150356707087,15-20,1.0047033085966601,1.0-1.5 ATR,2.886424255983316
2024,secondary,2024-04-24 20:30:00+00:00,2024-04,20,OTHER,V1 Legacy M15,-1,SHORT,-1.0347406018385923,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,21.252725650450312,18-22,14.530169167796416,<15,0.933427726058819,0.6-1.0 ATR,3.2675266813400126
2024,secondary,2024-04-25 08:00:00+00:00,2024-04,8,LONDON,V1 Legacy M15,1,LONG,-1.0287400972467788,-1.0,2.0,stop,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,20.592786543510815,18-22,20.15346271917258,20-25,1.2875306254835084,1.0-1.5 ATR,2.8193504124509112
2024,secondary,2024-04-26 07:45:00+00:00,2024-04,7,LONDON,Structural Portfolio MTF,1,LONG,-1.029186084334879,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,15.487245961772873,<18,20.640281996282052,20-25,0.8449268776048922,0.6-1.0 ATR,3.0653540189678887
2024,secondary,2024-04-26 16:00:00+00:00,2024-04,16,NEW_YORK,Structural Frequency M15,1,LONG,-1.0276353252483061,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,14.139242688511263,<18,20.505861167415013,20-25,0.4315619469920305,<0.6 ATR,4.35626915927976
2024,secondary,2024-04-29 10:30:00+00:00,2024-04,10,LONDON,M15-0591 MTF,1,LONG,-1.0691160472084493,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,12.679901576615984,<18,30.983385656928235,25+,0.7488990700714073,0.6-1.0 ATR,2.6705868386367477
2024,secondary,2024-04-29 16:30:00+00:00,2024-04,16,NEW_YORK,M15-0591 MTF,1,LONG,-1.034127913635864,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,12.715097571769006,<18,22.3418002689084,20-25,1.2759385285104101,1.0-1.5 ATR,4.067594076071283
2024,secondary,2024-04-30 02:45:00+00:00,2024-04,2,ASIA,M15-0591 MTF,-1,SHORT,2.955330852835863,3.0,3.0,target,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,12.159094244227342,<18,27.981822133826274,25+,1.4499036898186388,1.0-1.5 ATR,2.5449966269563866
2024,secondary,2024-04-30 09:30:00+00:00,2024-04,9,LONDON,Outcome First M15,1,LONG,-1.0520343438921393,-1.0,3.0,stop,-1,-1,False,False,False,True,ALIGNED_WEAK,MIXED,13.33668560117479,<18,60.9886065811215,25+,1.1730769752958445,1.0-1.5 ATR,2.787540859520581
2024,secondary,2024-04-30 14:00:00+00:00,2024-04,14,NEW_YORK,Outcome First M15,1,LONG,-1.054708621991691,-1.0,3.0,stop,-1,-1,False,False,False,True,ALIGNED_WEAK,MIXED,14.580669969211158,<18,53.64631734321145,25+,1.6226273442216432,1.5+ ATR,3.8641034999984134
2024,secondary,2024-05-01 07:45:00+00:00,2024-05,7,LONDON,Outcome First M15,-1,SHORT,-1.0383088309323356,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,22.562834164767683,22-30,25.1375834109372,25+,1.5593378127874475,1.5+ ATR,2.21889059036861
2024,secondary,2024-05-02 13:00:00+00:00,2024-05,13,NEW_YORK,V1 Legacy M15,-1,SHORT,-1.0224164241994456,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,19.29593063296877,18-22,43.404193556522,25+,2.685279628532577,1.5+ ATR,4.062891582714547
2024,secondary,2024-05-03 00:30:00+00:00,2024-05,0,ASIA,V1 Legacy M15,-1,SHORT,-1.0629326604911367,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,20.009972884244057,18-22,8.61420919003331,<15,1.2712985230875822,1.0-1.5 ATR,2.367657906727859
2024,secondary,2024-05-03 08:00:00+00:00,2024-05,8,LONDON,M15-0591 MTF,-1,SHORT,-1.076149251544514,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,19.860310937814564,18-22,16.225596557091336,15-20,1.0600044101364607,1.0-1.5 ATR,2.301877215478697
2024,secondary,2024-05-03 11:15:00+00:00,2024-05,11,LONDON,V1 Legacy M15,-1,SHORT,-1.0400466815902702,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,19.860310937814564,18-22,11.456209000739362,<15,1.4155186789194472,1.0-1.5 ATR,2.359559114083732
2024,secondary,2024-05-06 00:00:00+00:00,2024-05,0,ASIA,M15-0591 MTF,-1,SHORT,-1.0307806158902924,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,24.25483132316259,22-30,23.92880557733728,20-25,0.9271207121718507,0.6-1.0 ATR,3.332899329539932
2024,secondary,2024-05-07 15:00:00+00:00,2024-05,15,NEW_YORK,Structural Frequency M15,-1,SHORT,0.8546695223802852,0.8814382944146647,2.0,time_exit,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,16.243661033068626,<18,28.6662916800595,25+,2.30983354146842,1.5+ ATR,3.6496136404014075
2024,secondary,2024-05-08 13:45:00+00:00,2024-05,13,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0325944864181542,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,14.154859033657436,<18,21.203303378223406,20-25,1.5627990330150061,1.5+ ATR,3.423344836398419
2024,secondary,2024-05-09 08:30:00+00:00,2024-05,8,LONDON,Outcome First M15,1,LONG,-1.0522493743318178,-1.0,3.0,stop,-1,-1,False,False,False,True,ALIGNED_WEAK,MIXED,11.975115564551189,<18,23.16794317330009,20-25,0.9217374076101992,0.6-1.0 ATR,2.343400606470524
2024,secondary,2024-05-09 12:30:00+00:00,2024-05,12,NEW_YORK,M15-0591 MTF,1,LONG,-1.0489298012856836,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,11.839069048462848,<18,21.617207641322622,20-25,1.8782021972453604,1.5+ ATR,2.5929050701476175
2024,secondary,2024-05-09 13:30:00+00:00,2024-05,13,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0190618114465975,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,11.839069048462848,<18,24.076002565206124,20-25,1.4607148469387663,1.0-1.5 ATR,4.182883478459133
2024,secondary,2024-05-10 01:15:00+00:00,2024-05,1,ASIA,V1 Legacy M15,1,LONG,2.953328341545271,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.40960364094432,18-22,44.980152129705196,25+,2.1938686950146358,1.5+ ATR,2.3656839681398667
2024,secondary,2024-05-10 07:00:00+00:00,2024-05,7,LONDON,M15-0591 MTF,1,LONG,-1.0311527747157019,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,20.967514713706745,18-22,51.8366990429725,25+,1.6780034010505385,1.5+ ATR,3.0095290610487178
2024,secondary,2024-05-10 15:45:00+00:00,2024-05,15,NEW_YORK,Outcome First M15,1,LONG,-1.0242258560896818,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,26.985147690043615,22-30,24.342887912187507,20-25,0.7612981578447269,0.6-1.0 ATR,4.860119470766491
2024,secondary,2024-05-13 12:00:00+00:00,2024-05,12,OTHER,Structural Frequency M15,1,LONG,-1.0367615351571011,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,29.237046975399494,22-30,54.62594774756033,25+,1.457715964846786,1.0-1.5 ATR,2.9772603886219384
2024,secondary,2024-05-13 16:15:00+00:00,2024-05,16,NEW_YORK,Structural Portfolio MTF,1,LONG,1.7573606024934911,1.800565674995113,3.0,time_exit,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,27.35682496608732,22-30,33.50051717271052,25+,0.46651241010576416,<0.6 ATR,3.794111285482632
2024,secondary,2024-05-14 18:00:00+00:00,2024-05,18,OTHER,V1 Legacy M15,1,LONG,1.9720136628684137,2.0,2.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,21.098624792729318,18-22,20.466888611766777,20-25,0.5000521216117116,<0.6 ATR,3.379647694630386
2024,secondary,2024-05-15 09:00:00+00:00,2024-05,9,LONDON,M15-0591 MTF,1,LONG,-1.0472933846827963,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,23.307472434224422,22-30,33.67848923154205,25+,1.2019816646679389,1.0-1.5 ATR,2.354445232558308
2024,secondary,2024-05-15 16:15:00+00:00,2024-05,16,NEW_YORK,M15-0591 MTF,1,LONG,0.8163208665621013,0.842374300277838,4.0,time_exit,1,1,True,True,True,False,STRONG_ALIGNED,TREND,26.87010491699296,22-30,20.95873352092564,20-25,0.927120544111443,0.6-1.0 ATR,5.738196649604911
2024,secondary,2024-05-16 07:45:00+00:00,2024-05,7,LONDON,Structural Portfolio MTF,1,LONG,-1.0401223464512575,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,33.18747940636238,30+,15.621804610690951,15-20,1.122109976620536,1.0-1.5 ATR,2.6735347359045094
2024,secondary,2024-05-16 11:15:00+00:00,2024-05,11,LONDON,Structural Frequency M15,1,LONG,-1.042634629165473,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,34.80111110566062,30+,18.383430390029186,15-20,0.874163498631198,0.6-1.0 ATR,2.4709336450012764
2024,secondary,2024-05-16 15:30:00+00:00,2024-05,15,NEW_YORK,Structural Portfolio MTF,1,LONG,0.15108211551710887,0.17534981648576045,3.0,time_exit,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,35.66464205680943,30+,36.92586144778285,25+,1.109881126271908,1.0-1.5 ATR,4.189637871957916
2024,secondary,2024-05-17 10:45:00+00:00,2024-05,10,LONDON,Outcome First M15,1,LONG,2.9429361099046307,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,31.831409953844553,30+,19.969075941373728,15-20,1.4795586976359816,1.0-1.5 ATR,2.4061228565572046
2024,secondary,2024-05-17 18:00:00+00:00,2024-05,18,OTHER,V1 Legacy M15,1,LONG,2.9731434013953804,3.0,3.0,target,1,1,True,True,True,False,STRONG_ALIGNED,TREND,33.25165105571319,30+,47.12586008708322,25+,0.49793043504235296,<0.6 ATR,4.398204740816411
2024,secondary,2024-05-20 06:00:00+00:00,2024-05,6,OTHER,M15-0591 MTF,1,LONG,-1.0240205719550872,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,39.774133314085546,30+,53.18097455064488,25+,0.6958763532229872,0.6-1.0 ATR,4.138666282682607
2024,secondary,2024-05-20 09:15:00+00:00,2024-05,9,LONDON,V1 Legacy M15,1,LONG,-1.024531013209562,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,41.88237572085915,30+,29.793440027787074,25+,1.6775950295628779,1.5+ ATR,4.929676026850683
2024,secondary,2024-05-21 12:30:00+00:00,2024-05,12,NEW_YORK,V1 Legacy M15,1,LONG,-1.023430664745912,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,34.80835230065864,30+,19.60578182631051,15-20,1.2745478696575836,1.0-1.5 ATR,3.4992801025184304
2024,secondary,2024-05-22 10:15:00+00:00,2024-05,10,LONDON,Structural Frequency M15,1,LONG,-1.0736096291186386,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,28.235351645933548,22-30,16.87361140302118,15-20,0.8199527284896504,0.6-1.0 ATR,2.8416272292815927
2024,secondary,2024-05-23 13:00:00+00:00,2024-05,13,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0343986894031234,-1.0,3.0,stop,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,30.33532209439794,30+,21.80922062584118,20-25,1.0876352832543368,1.0-1.5 ATR,3.1904077161027673
2024,secondary,2024-05-24 02:45:00+00:00,2024-05,2,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0411156783612028,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,35.731902187193946,30+,30.47918639380494,25+,1.681093381310959,1.5+ ATR,3.2657317321174277
2024,secondary,2024-05-24 10:00:00+00:00,2024-05,10,LONDON,Structural Portfolio MTF,-1,SHORT,-1.0391950683737676,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,38.04086213545109,30+,21.357062876040125,20-25,0.6713070522587324,0.6-1.0 ATR,2.7409216003453816
